.	jpn,3	msa,1	eng,11
0100batter	jpn,34
0100c	kor,1
0100chang	kor,1
0100juliana	por,1	eng,1
0100junior	por,5
0100ro	ron,12
0100take	jpn,17
0101000100	eng,2
010100111001110	tur,6
0101003370	ara,4
01010041541	kor,1
01010100101	rus,35
0101010110	eng,48
010101072	jpn,12
010101090105	spa,1
01010110011010	spa,3
010101101	jpn,9
010101111	eng,54
0101011234567	ara,2
01010116	jpn,1
010101chel	jpn,10
010101kawa	jpn,1
010101oan	tha,2
010102010102	spa,1
01010202	jpn,1
010102050501	jpn,7
01010233744	ara,1
01010321ay	jpn,6
0101047	jpn,15
01010501	kor,57
0101056261	ara,2
01010725	jpn,22
0101081	jpn,1
0101081088	eng,2
0101090101090	jpn,2
01010903	kor,25
01010_010	jpn,3
01010ads	tur,1
01010cq	eng,1
01010cristina	spa,38	msa,1	eng,1
01010desuyo	jpn,4
01010i	jpn,36
01010ototo	jpn,5
01010shun	jpn,1
01010wonderland	pol,1
01011001	cat,3
01011001110	tur,1
0101100audi	jpn,19
0101101010	spa,8	cat,1
010110111	eng,3
0101110011	tur,1
010111010	kor,11
01011127	jpn,15
010111_	ces,1	eng,38
01011215maki	kor,1	jpn,9
01011217	kor,11
0101122222	ara,19	eng,1
010112_lovee	eng,25
010112forever	eng,1
0101147	jpn,4
0101189	msa,1
01012011_fuxcks	eng,3
0101203	tha,15	eng,1
01012030	rus,3
0101223	jpn,1
0101224	kor,1
01012345679	kor,43
0101253	kor,4
01012604	kor,17
010126_jjs	kor,145	eng,1
01012929	jpn,2
01013152612	eng,2
010137	jpn,18
0101395966	eng,1
01015132	jpn,2
0101569	eng,1
0101574	kor,1
010158	kor,1
01015945	jpn,5
01016002	kor,2
0101610v	jpn,178
01016770654	ara,1
0101697	jpn,1
010171	eng,1
0101711_thatsht	eng,11
0101859	kor,1
010188m	spa,2
01019890704	kor,1
01019891219	kor,74
01019900105	kor,49
01019910606	kor,24
01019910923	kor,105
01019930900	kor,40
0101_2010	eng,1
0101_akane	jpn,1
0101_aya	jpn,1
0101_chacha	jpn,88
0101_ciahtic	jpn,53
0101_hitominmin	jpn,2
0101_kyoto	jpn,7
0101_luan	por,1
0101_miguel	spa,1
0101_mii	jpn,1
0101_mongtic	kor,3
0101_nana	kor,1	por,17	eng,1
0101_rimm	kor,17
0101_suzy	kor,1
0101_xiahtic_	kor,68
0101_ynr	kor,46
0101adeline	eng,1
0101adrii	spa,7
0101ai	jpn,20
0101akari	jpn,5
0101amanda	eng,2
0101amu	jpn,2
0101ayaka	kor,4	jpn,17
0101ayami	jpn,16
0101babachan	jpn,35
0101baezzi	kor,11
0101belief	zho,1
0101benzthong	tha,19	eng,3
0101c	jpn,2
0101cassieeca	fil,1	eng,1
0101chaerin	eng,1
0101chancake	msa,1	eng,8
0101chappy	eng,3
0101chehui	eng,6
0101chel	jpn,1
0101chelsu	kor,2	msa,20	eng,7
0101chikatic	kor,6	msa,50	fil,1	eng,32
0101chos	jpn,18
0101ciary	kor,7	eng,1
0101cici	zho,4	eng,2
0101coto	jpn,25
0101d_xiah	kor,1	eng,1
0101daydream	kor,22	eng,7
0101declines	msa,18	eng,1
0101dexiahtic	msa,34	eng,16
0101domi_domi	tha,43	eng,1
0101egilaa	msa,4
0101eunchong	kor,15
0101everett	eng,1
0101first_one	kor,1	tha,78	eng,9
0101fr	jpn,3
0101gaynor	eng,1
0101gc	eng,1
0101genki	jpn,3
0101genki_	pol,4	msa,1
0101ginger	kor,1
0101graham	eng,7
0101hazime	jpn,1
0101hellolyj	kor,1
0101hitomi	jpn,7
0101hiw	jpn,1
0101hj	kor,4
0101hotaru	jpn,6
0101hyaku	msa,3	eng,3
0101imevie	msa,21	eng,9
0101intoxiahtic	msa,36	eng,8
0101ixooxxi	tha,45	eng,1
0101jemtic	eng,8
0101jeogyeoktic	kor,15	eng,1
0101jinson	kor,45
0101jiwontic	kor,1
0101joanna	eng,7
0101johnsmith	jpn,1
0101juantic	msa,1	eng,1
0101junchun6002	ara,9	eng,15
0101jungyu	jpn,2
0101junjjang	kor,24
0101junotic	jpn,61
0101junsu_tic	kor,12
0101junsutime	kor,9
0101jyj	eng,2
0101jyunshyu	eng,1
0101karina	spa,32	eng,14
0101kazu55	jpn,184	eng,2
0101kimhj	kor,4
0101kitty	eng,1
0101kkex	jpn,2
0101lanix	spa,1
0101leon	kor,35
0101leotic	kor,33
0101lia	jpn,28
0101made	spa,5	eng,2
0101mako	jpn,3
0101manahyorun	jpn,1
0101maram	ara,4	kor,1	msa,1	eng,5
0101marimari	jpn,10
0101masaki	jpn,2
0101matheus	por,1
0101may	jpn,1
0101mayuken	jpn,1
0101mayura	jpn,1
0101megu	jpn,2
0101meru	jpn,28
0101miahtic	kor,2	jpn,11
0101michelle	jpn,14
0101mickytic	kor,23	eng,1
0101midotic	jpn,14
0101min	kor,8	jpn,2
0101minstic	kor,1	fil,4	eng,86
0101mitsu	jpn,5
0101miyutic	jpn,9
0101mizu25	jpn,211
0101mizuki	jpn,1
0101mode	jpn,3
0101moopii	jpn,19
0101murat	tur,1
0101mydelight	kor,4	eng,1
0101naalsi2o6	jpn,1
0101namie28	jpn,1
0101ni	eng,2
0101nii	eng,2
0101nova	msa,1
0101nunna	spa,109	eng,4
0101o_o	kor,1
0101ove	kor,1	jpn,19
0101parn6002	tha,18
0101poco	jpn,1
0101ray	jpn,15
0101rei	jpn,218	eng,2
0101renge	jpn,134
0101reotic	kor,1
0101rikatic	jpn,24	eng,1
0101riki	jpn,1
0101rogie	eng,1
0101rosa	kor,188	eng,1
0101rr	jpn,13
0101ru	kor,1
0101ruthxiah	tha,25	eng,3
0101ryo0101	jpn,4
0101saakura	dan,1	por,28	eng,1
0101sakitan	kor,1	jpn,2
0101seo	kor,5	eng,1
0101sharpidtic	eng,1
0101shinikyz	zho,4	eng,99
0101shohei	jpn,1
0101siahtic	msa,176	fil,2	eng,17
0101sky	kor,15
0101sohuitic	kor,2
0101sohyun	kor,3
0101sujinee	kor,4
0101sunhyetic	kor,11
0101surfer	eng,7
0101tama	jpn,2
0101tech	eng,2
0101ten	jpn,1
0101theaom_c5	tha,47
0101thebom	kor,1
0101theikumicky	kor,1	jpn,12
0101thejunsu	kor,75	jpn,1	eng,1
0101thiatic	kor,27
0101titahtic	msa,25	eng,13
0101tomo	jpn,6
0101turandot	kor,7
0101tyme	eng,2
0101u	jpn,5
0101ufo	jpn,1
0101uidy	msa,3
0101vivijunsu	msa,3
0101wanmei	zho,2	eng,9
0101willian	por,1
0101woojihye	kor,8
0101worldsend	jpn,29
0101xiah_tic	tha,1
0101xiahappy	kor,1
0101xiahdertod	tha,115	eng,1
0101xiahfic	ell,1	eng,157	fil,15	jpn,5	hbs,1	rus,1	kor,2	msa,2
0101xiahjunsu	eng,4
0101xiahlic	msa,14	fil,1	eng,13
0101xiahmung	kor,1
0101xiahnisme	kor,2	msa,38	eng,3
0101xiahsim	kor,2
0101xiahsuie	msa,1	eng,1
0101xiahtic_92	kor,20
0101xiahtic__	kor,9
0101xiahtic_bot	kor,2
0101xiahtic_bth	ell,2	jpn,2	dan,1	eng,5	kor,7	tha,456
0101xiahtic_th	tha,831	eng,3
0101xiahtic_wth	tha,39	eng,3
0101xiahticbot	kor,3
0101xiahtice	msa,5	eng,7
0101xiahtickim	jpn,3
0101xiahwase	kor,5
0101xiahyuk	msa,1
0101xicahtic	jpn,5
0101xisariahtic	jpn,15
0101xxrp	jpn,42	ell,1	eng,1
0101yangmaltic	kor,12
0101yocch	jpn,1
0101yocco	jpn,7	eng,1
0101yuitic	ara,1	eng,3
0101yuko	kor,5	jpn,8	eng,4
0101yuzu	jpn,20
0101zaitsu	jpn,5
01020090566	kor,2
01020108	jpn,5
01020120606	kor,3
010201_	jpn,2
01020273496	kor,4
0102028	jpn,2
010203000066600	jpn,1
01020304050607d	jpn,2
010203040512345	ara,1
0102030405com	jpn,3
0102030608_4	vie,2
0102032xxxx	kor,4
01020368171	kor,8
01020395554	kor,4
010203eva	jpn,1
010203mhmt	tur,1
010203yuli	spa,1	eng,1
01020402	jpn,15
01020422503	kor,17
01020447170	eng,1
0102045masaki	jpn,3
01020464308	kor,1
01020465	por,1
01020473455	kor,6
01020516990	kor,2
01020541202	kor,1
01020635791	kor,2
01020711057	kor,9
01020711807	kor,9
01020739107dy	kor,1
01020785624	kor,2
01020789563	kor,1
0102083824	jpn,67
01020842699	kor,4
01020845579	kor,1
0102087326	kor,1
01020900155	kor,1
0102104	jpn,20
010217	jpn,1
01021cata	spa,1
010220204	tha,1
01022261414	kor,1
01022264962	kor,5
01022295543	kor,1
01022411241	kor,1
01022518995	kor,1
0102252525	jpn,1
01022625034	kor,2
01022663644	kor,8
01022719135	kor,1
01022986609	kor,2
01023130914	kor,1
01023139696	kor,4
01023202622	kor,1
010232357	ara,5
0102329	kor,2
01023311	jpn,17
0102336manu	por,1
01023402481	kor,1
01023710610	kor,3
01023770755	kor,9
01023892058	kor,1
01023900879	kor,11
01023904147	kor,1
01023978237	kor,1
01024088646	kor,2
01024176812	kor,1
01024233674	kor,150
01024520	jpn,1
01024610204	kor,1
01024620324	kor,1
01024640102	kor,7
01024685135	kor,1
01024843154	kor,12
01025049060	kor,6
0102507xxxx	kor,13
01025109123	kor,4
01025236269	kor,19
01025270027	kor,2	eng,1
0102540170	msa,2
01025410399	kor,1
01025450073	kor,1
01025510409	kor,18
01025663756	kor,11
01025728727	kor,54	eng,1
01025793747	kor,2
01025803578	kor,1
01025rw	jpn,2
01026007731	kor,2
01026173190	kor,2
01026270762	kor,50
01026274830	kor,18
0102639xxxx	kor,4
01026452637	kor,7
01026533137	kor,1
01026581633	kor,2
01026668461	kor,1
01026730330	kor,183	fil,1
01026730330__2	kor,2
01026778217	kor,4
01026812391	kor,1
01026818228	kor,3
01026897010	kor,2
01027002185	kor,1
01027018200	kor,2
01027021676	kor,2
01027059211	kor,15
01027124158	kor,2	eng,1
01027150101	kor,2
01027235038	kor,1
01027388304	kor,1
01027389294	kor,2
01027506021	kor,58	eng,2
01027515747	kor,10
01027560586	kor,1
01027579511	kor,1
01027663084	kor,1
01027711553	kor,61
01027852362	kor,35
01027995852	kor,79	jpn,5
01027998859	kor,1
01027chamber	eng,4
01027goodnewspg	eng,7
0102818	kor,1
01028219515	kor,2
01028239801	kor,1
01028311789	kor,2
01028327280	kor,6
01028428986	kor,5
01028501571	kor,1
01028651380	kor,4
01028708555	kor,2
0102874	kor,3
01028752064	kor,4
01028761156	kor,1
01028800637	kor,4
01028888345	kor,2
01028967098	kor,2
0102901	kor,4
01029074537	kor,2
01029098088	kor,1
0102920	kor,2
01029235117	kor,6
01029352978	kor,2
01029355973	kor,2
01029383615	kor,3
01029626739	kor,1
01029720229	kor,5
01029773924	kor,11
01029870401	kor,7
01029880559	kor,47
0102989	kor,1
01029942967	kor,17
01029966502	kor,39
01029991231	kor,1
0102_bot	jpn,40
0102_javier	spa,2
0102_kenken	jpn,379
0102_m	jpn,2
0102_micky	jpn,23
0102_rina	jpn,16
0102ahmet	tur,1
0102ai	kor,1	jpn,82	eng,2
0102akira	jpn,3
0102amanda	eng,1
0102andres	spa,2
0102arda	tur,1
0102ba2ko	jpn,5
0102boram	kor,9
0102cesar	spa,1
0102claudia	nld,1
0102d	tha,3
0102d8cf	kor,4
0102daniela	spa,1
0102dj	tur,2
0102evil	jpn,3
0102frog	kor,1
0102haruharu	jpn,3
0102hattta1go22	jpn,3
0102hi	jpn,1
0102hinano	jpn,14
0102jean	eng,1
0102jky2619	jpn,3
0102junnus_jyj	kor,3	tha,7	eng,3
0102jyccss	kor,2
0102kaikai	jpn,1
0102kob	tha,4
0102lucia	spa,2
0102malu	zho,3	jpn,1
0102marilia	por,1	msa,1
0102mgmg	jpn,40
0102navi	jpn,1
0102oxy	kor,26
0102pain	jpn,1
0102pomi	zho,1
0102rivertic	kor,9
0102robbie	eng,2
0102santana	spa,2
0102shane	kor,20	jpn,2
0102shin	kor,8
0102shouta	jpn,2
0102sj	jpn,29
0102taka	jpn,8
0102takeyuryo	jpn,9
0102tassy	jpn,10
0102uchiki	jpn,4
0102upside_down	kor,48
0102wan	tha,7
0102xoxo	jpn,1
0102yojana	spa,4
0102yuichi	jpn,5
0102zury	msa,7
01030049052	eng,6
01030142036	kor,2
01030159697	kor,8
01030178	jpn,1
01030180767	kor,8
010302060201	jpn,1
0103029	kor,301	eng,1
01030339185	kor,1
01030428	jpn,3
01030430	jpn,6
01030501	jpn,7
01030540526	kor,7
01030551594	kor,2
01030570606	kor,1
010305kahoyan	jpn,1
010307161210w13	jpn,13
01030816	jpn,1
01030887723	kor,1
01030919654	kor,1
01030956546	kor,1
010310121110	jpn,1
01031016151	kor,1
01031046565	kor,1
01031151787	kor,2
01031211	kor,52
01031226_	kor,1
01031240235	kor,1
01031301377	kor,2
01031370438	kor,75
01031539696	kor,8
0103164	kor,18	eng,2
01031914238	kor,55
01031zero	jpn,15
01032084108	kor,9
0103241484	jpn,7
01032455908	kor,4
010324s	kor,1
01032550520	kor,1
01032557335	kor,4
01032586364	kor,1
01032646248	kor,1
0103287522	eng,1
01032929931	kor,2
01033043334	kor,1
01033046108	kor,1
01033057929	kor,3
01033328816	kor,7
01033387509	kor,1
01033398521	kor,61
01033643407	kor,9
01033707969	kor,1
01033812015	kor,2
01033820948	kor,6
01033833464	kor,2
01033900933	kor,1
01033978759	kor,3
01033998665	kor,13
01034	eng,1
01034044480	kor,1
0103410	jpn,2
01034131887	kor,1
01034143957	kor,1
01034421489	kor,1
01034492032	kor,1
01034696606	kor,3
01034821512	eng,2
01034873448	kor,65
0103489	kor,27
01034890109	kor,13
01035234574	kor,4
01035250474	kor,1
01035624539	kor,1
01035703754	kor,1
01035915369	kor,5
01036082618	kor,11
01036190442	kor,1
01036273183	kor,1
0103633	kor,1
01036348096	kor,2
01036668592	kor,9
01036885024	kor,4
01036897671	kor,1
01037051324	kor,1
0103733	jpn,3
01037449402	kor,5
01037679376	kor,1
01037693016	kor,1
01037711683	kor,3
01037736337	kor,10
01037775222	kor,1
01037779735	kor,1
01037864381	kor,5
01038	eng,13
01038064651	eng,1
01038105664	kor,3
01038119	kor,1
01038164187	kor,2
01038279630	kor,36
01038627380	kor,1
01038627895	kor,24
01038649344	kor,1
010386u	jpn,9
01038856242	kor,33
01039094474	kor,1
01039129797	kor,4
0103917902	jpn,1
01039255899	kor,4
01039313487	kor,29	eng,1
01039356049	kor,1
010393dash4ka	rus,3
010393may	msa,1
010394_121296	msa,1	eng,1
010394jus	por,1	eng,1
010397	ces,1	eng,104
01039990001	kor,6
0103_haru	jpn,1
0103_hrk	jpn,7
0103_j_bm	kor,675
0103_jh	kor,55
0103_marisha	eng,1
0103_oto_san	jpn,15
0103_soo	kor,3
0103a	jpn,1
0103aft	jpn,28
0103akane	jpn,16
0103aktf	kor,8	eng,1
0103alison	jpn,1
0103asdf	kor,2
0103cafe	jpn,2
0103co	jpn,1
0103ekko	jpn,30
0103emily	kor,6
0103erina	jpn,2
0103eringi	jpn,7
0103furkan	tur,1
0103geeehyun	kor,16
0103hana	jpn,2
0103haru1008	jpn,2
0103hitomi	jpn,69
0103iso	jpn,2
0103itzel	spa,2
0103jh	kor,1
0103junior	jpn,2
0103jy	kor,6
0103manatic	jpn,30
0103matsu0624	jpn,1
0103melissa	spa,2
0103min	kor,5
0103mn	jpn,4
0103natasha	kor,1
0103roh	kor,22
0103snowman	jpn,2
0103suzy	kor,1
0103t	jpn,3
0103to	jpn,53
0103tooooomo	jpn,14
0103tue	jpn,1
0103yui1983	jpn,2
0103yuki	jpn,38
0103yuki_sax	jpn,75
0103yusuke	jpn,1
0103yuu	jpn,3
0103yuuna	kor,1	jpn,5	eng,2
01040033133	kor,1
01040045220	kor,1
01040074182	kor,1
010401	msa,3
01040109	jpn,1
0104019	kor,14
01040217121	kor,1
01040259679	kor,287
01040308129	kor,2
01040311	jpn,1
01040405	kor,7
01040425	kor,5
01040515264	kor,686
01040518771	eng,1
01040580912	kor,8	eng,1
01040715	jpn,1
01040732393	kor,1
01040768106	kor,10
0104083290	kor,1
01040894404	kor,6
01040918	jpn,4
01040954840	kor,2
01041000465	kor,5
01041040113	kor,83
01041088545	kor,2
01041115816	kor,7
01041125289	kor,1
01041130050	kor,2
01041137377	kor,1
010411_nekia	eng,1
01041200400	kor,1
01041205994	kor,2
01041216356	kor,2
01041217	jpn,1
01041218105	kor,1
01041219	jpn,3
010412280205	jpn,3
01041255307	kor,26
01041270837	kor,2
01041314122	kor,7
01041326235	eng,1
01041400	jpn,4
01041413814	kor,2
010415	jpn,8
01041503	kor,3
01041511226	kor,107
01041531715	kor,2
0104155224	ara,6
01041556606	kor,2
01041586563	kor,35
0104158xxxx	kor,3
01041609090	kor,3
01041640233	kor,1
01041640510	kor,4
0104164487	msa,1
01041907	tur,2
01041951828	kor,1
01041972333	kor,1
01041990983	kor,3
0104199521	jpn,1
01042045460	kor,3
01042090801	kor,3
01042113849	kor,1
01042134025	kor,23
01042223441	kor,5
01042347481	kor,1
01042424257	kor,1
01042553991	eng,1
01043182536	kor,4
01043223587	kor,22
01043240011	kor,1
01043432718	kor,1
01043725501	kor,2
0104384	kor,148
01043888530	kor,1
0104401494	ara,1
01044051578	kor,2
010441720	nld,1
01044331270	kor,4
01044360421	kor,1
01044370708	kor,10
01044422881	kor,2
01044436236	eng,17
01044477823	kor,1
01044498625	kor,16
01044640575	kor,16
01044669280	kor,3
01044703070	kor,8
01044747469	kor,13
01044895739	kor,51
01044988944	kor,1
01045015347	kor,41
01045083189	kor,2
01045146691	kor,1
0104518780	eng,1
01045215867	kor,1
01045277593	kor,3
01045318448	kor,4
01045375796	kor,1
01045379710	kor,5
01045384403	kor,3
01045397160	kor,1
01045624251	kor,1
01045653035	kor,3
01045732072	kor,2
01045765531	kor,2
01045829028	kor,2
01045909056	kor,3
01045c	jpn,1
01046070807	kor,1
01046173324	kor,1
01046554626	kor,12
01047036240	kor,1
0104706	kor,4
01047387621	kor,71
01047438050	kor,1
01047486787	kor,1
01047517158	kor,1
01047579695	kor,2
010476	msa,1
01047634410	kor,3
01047647182	kor,3
01047757730	kor,1
0104780660	kor,2
01047823226	kor,2
01048074490	kor,2
01048124640	kor,3
01048147939	kor,1
01048160128	kor,1
0104853	kor,1
0104857708	kor,12
01048607100	kor,1
01048706007	kor,1
01048993517	kor,12
01049001835	kor,1203	eng,2
01049001835_2	kor,4
01049026740	kor,14
01049077235	kor,2
01049143105	kor,1
01049338923	kor,2
01049355477	kor,2
01049407296	kor,1
0104943	kor,5
01049491248	kor,3
0104_2010	msa,4
0104_a_d_a	msa,2
0104_bdaygirl	eng,41
0104_ha	jpn,2
0104_jeo	kor,1
0104_masa	jpn,4
0104_meg	jpn,3
0104_notangel	rus,5
0104_shinya	jpn,1
0104_su	kor,6
0104aman	rus,1
0104aya	jpn,14
0104baka_	kor,1
0104birth	jpn,4
0104chieri	jpn,3
0104eun	kor,60
0104eun2	kor,36
0104flute	jpn,1
0104hiro0104	jpn,7
0104humming	kor,1
0104hye	kor,18
0104iamair	deu,1	tha,46	eng,18
0104jenny	kor,29
0104jesus	spa,1
0104kei	jpn,2
0104ky	kor,2
0104l	jpn,1
0104ldk	jpn,1
0104miopanda	jpn,2
0104mirai	jpn,2
0104momigi	jpn,1
0104momo	jpn,1
0104nico	jpn,4
0104nina	jpn,6
0104pamela	spa,7
0104peach0110	jpn,1
0104s2	kor,6
0104sakisaki	jpn,10
0104sakurako	jpn,6
0104sh	jpn,1
0104shin	jpn,1
0104thiagolegal	por,1
0104yeon2	kor,1
0104yes	kor,1	msa,14	eng,5
0104yuko	jpn,32
0104yuu	jpn,2
01050022721	kor,2
01050038722	kor,7
01050108	jpn,4
01050113	kor,4
01050113_0408	kor,1
01050144630	kor,1
01050151	jpn,11
01050185215	kor,1
01050188769	kor,5
010502	jpn,33
01050221495	kor,3
01050227	kor,29
01050252244	kor,1
01050252457	kor,24
01050310	jpn,5
01050325	jpn,41
01050345496	kor,2
01050348001	kor,3
01050356115	kor,33
0105038	kor,2
01050406640	kor,2
01050407193	kor,2	eng,1
01050412364	kor,50
01050419	jpn,8	eng,1
01050421	kor,13
01050427213	kor,1
01050515406	kor,1
01050550005	kor,2
01050552622	kor,6
0105056798	ara,4
01050593010	kor,2
01050807	jpn,2
01050865766	kor,2	eng,1
01050907161	kor,4
01050970831	kor,6
01051014222	kor,1
01051056999	kor,2
01051088112	kor,2
01051103	kor,1
0105112	jpn,3
01051165325	kor,10
01051199107	kor,1
0105120312	jpn,3
01051206	jpn,3
01051211chichan	jpn,6
01051219	kor,14
01051229463	kor,3
01051358678	kor,41
01051450378	kor,1
0105147175	ara,1
01051484541	kor,1
0105150050	ara,2
01051501418	kor,9
01051527721	kor,1
01051533093	kor,1
01051706831	kor,1
01051817219	kor,16
01051832118	kor,1
01051891993	kor,13
01051970677	kor,2
0105199	jpn,8
01051995aline	por,1
01051996163	kor,3
01051999000	kor,3
01052019	kor,4
01052084124	kor,1
01052142876	kor,9
010522	jpn,3
01052204854	kor,3
01052217729	kor,1
01052218399	kor,1
01052276962	kor,3
01052549449	kor,8
01052686497	kor,2
01052828	jpn,11
01052909114	kor,2
01052988939	kor,1
0105301g	eng,1
01053059506	kor,1
01053200010	kor,4
01053275423	kor,69
01053338933	kor,4
01053343799	kor,1
01053512409	kor,4
01053638177	kor,1
01053672787	kor,2
010537	tha,2	eng,2
01054129	jpn,23
01054142674	kor,1
01054254369	kor,4
01054320762	kor,254	eng,1
0105451	kor,2
0105468	kor,16
01054689006	kor,2
01054734224	kor,1
01054738060	kor,2
01054844009	kor,1
01054863325	kor,1
01054871088	kor,7
01054983608	kor,1
01055010	jpn,2
01055156999	kor,3
01055241615	kor,1
01055261297	kor,4
01055277449	kor,1
01055327086	kor,1
01055358492	kor,1
01055553240	kor,1
01055647899	kor,2
01055681464	kor,13
01055765913	kor,3
01055831922	kor,41
0105588	kor,141	eng,2
01055902224	kor,4
01056201207	kor,15
01056500018	kor,7
01056530994	kor,95
01056564881	kor,1
01056630559	kor,3
01056799110	kor,3
01056801105	kor,4
0105711s	kor,9
0105711ss	kor,2
01057141961	kor,60
01057171937	kor,1
01057453531	kor,5
01057665312	kor,5
01057950903	kor,1
01058005251	kor,10
01058786367	kor,1
01058931616	kor,11
01058964	jpn,35
01058985392	kor,1
010598lore	spa,8	eng,2
0105_0208	kor,1
0105_0313	kor,34
0105_0617	kor,70
0105_adriano	por,8
0105_b2uty	kor,80
0105_chs	kor,140
0105_hj	kor,9
0105_i	jpn,1
0105_jayney	kor,52
0105_m	jpn,1
0105_mabel	kor,13	jpn,1
0105_rs	jpn,1
0105_ryo	jpn,6
0105_seop	kor,1
0105_so2	kor,3
0105_ys	kor,72
0105ai0611	jpn,10
0105ama0105	jpn,10
0105aura	spa,30	eng,1
0105autumn	jpn,4
0105bjte	kor,2
0105bsy	kor,12
0105crazy	eng,2
0105emi	jpn,2
0105ettm	jpn,1
0105fran	spa,3
0105haru	jpn,2
0105hiroto	jpn,38
0105huuga	jpn,2
0105ihe	kor,1	jpn,27
0105imys	kor,6
0105ing	kor,564	eng,2
0105inq1	jpn,39
0105k3100	kor,2
0105kan	jpn,12
0105la	spa,17	msa,2
0105lalis	spa,2
0105madomegu295	jpn,4
0105mari	jpn,8
0105marina	jpn,4
0105md	kor,2
0105mieko	jpn,26
0105miel	kor,1
0105minam	jpn,1
0105monaa	eng,1
0105natsumi	jpn,7
0105orange	jpn,6
0105plus1	kor,48
0105rd	kor,2
0105rina	kor,10	jpn,6
0105rinrinringo	jpn,1
0105riu1008	jpn,12
0105river	jpn,3
0105ryo	jpn,6
0105samurai	jpn,1
0105sarasojyu	jpn,3
0105siimim	jpn,5
0105sss	jpn,7
0105sweety	deu,1
0105t_t	kor,8
0105tn	jpn,11
0105tomo	jpn,2
0105tu	jpn,7
0105uuuu	jpn,6
0105viva	jpn,6
0105xiahblue	jpn,2
0105xiahtic	msa,5	eng,1
0105yeochin	kor,94
0105yo_seop	kor,626
0105yoshi	jpn,20	eng,1
0105yukari	jpn,4
0105yumi	jpn,6
0105yuri	jpn,2
01060037	jpn,6
010601060106069	jpn,2
010601060719	jpn,1
01060321	jpn,2
01060327	jpn,2
01060515	jpn,1
01060616	jpn,1
0106081112amnos	jpn,7
01060918	jpn,3
01060923	jpn,1
01061104	kor,5
01061211	jpn,1
0106122	kor,5
010615	jpn,9
010616567898	jpn,1
01061778434	eng,2
01061788030	eng,1
010618	jpn,5
010619831	jpn,6
01062	eng,2
01062011015	kor,2
0106209	msa,1	eng,1
010621116145	kor,1
01062132463	kor,1
01062209253	kor,1
0106231405	jpn,2
01062366687	kor,2
01062465219	kor,1
01062508712	kor,1
01062625_suki	jpn,244	eng,1
01062661897	kor,3
01062717772	kor,2
01062722741	eng,1
0106276639	kor,2
01062795564	kor,3
01062857212	kor,1
01062975119	kor,1
01063120406	kor,2
01063153428	kor,115
01063212079	kor,1
01063247487	kor,1
01063249150	kor,3
01063258691	kor,1
01063328813	kor,1
01063385071	kor,3
01063471342	kor,1
0106355663	ara,4
01063631003	kor,2
01063647000	kor,1
01063699065	kor,8
01063738879	kor,13
01063769366	kor,9
01063916597	kor,2
01063939306	kor,3
01064027937	kor,2
01064150302	kor,21
01064160788	kor,2
01064266188	eng,1
01064284390	kor,3
01064291162	kor,3
01064300595	kor,9
01064353061	kor,5
01064359606	kor,4
01064394104	kor,1
01064735935jh	kor,1
01064764676	kor,8
01064769095	kor,1
01064961727	ara,1
0106502	kor,40
01065255817	ara,6	eng,1
01065343390	kor,5
01065354688	kor,1
01065528119	kor,3
01065625814	kor,1
01065802522	kor,1
01065960302	kor,4
010660201	kor,1
01066106849	kor,1
01066129148	kor,1
0106622	kor,1
01066233612	kor,3
01066241675	kor,3
01066449533	kor,1
01066543674	kor,1
01066611070	kor,1
0106664hj	kor,7
01066664118	kor,2
01066725550	kor,1
01066906094	kor,1	eng,1
01067154892	kor,2
01067220204	kor,1
010674	eng,1
01067572495	kor,4
0106822	jpn,3
01068224191	kor,1
0106848	kor,22
01068662287	kor,2
01068669570	kor,543
0106875e	eng,2
010690260510	msa,2
010690_esteban	spa,1
0106_1118	kor,68
0106_1994	jpn,87
0106_1_6	jpn,4
0106_a	jpn,9
0106_aproblem	eng,138
0106_erin	eng,20
0106_haru	jpn,11
0106_ho	jpn,8
0106_lily	ell,1	jpn,55
0106_miyuki	jpn,2
0106_reco	jpn,1
0106_tracy	eng,1
0106_yj	zho,6
0106_yu	jpn,1
0106abe	jpn,2
0106amin	spa,1
0106ayakatakeda	jpn,10
0106az	jpn,20
0106d	jpn,5
0106esmeralda	spa,2
0106head	jpn,4
0106jhawk	eng,6
0106kehi	jpn,1
0106kh	jpn,1
0106khj	jpn,2
0106ko	jpn,4
0106lhwi	jpn,4
0106lim	kor,10
0106man	jpn,1
0106masaya	jpn,1
0106masayo	jpn,5
0106matoi	jpn,1
0106matsu	jpn,3
0106mi	jpn,2
0106mttery	tha,86	eng,1
0106naru	jpn,3
0106reon	jpn,4
0106samo	jpn,16
0106satoan	jpn,81
0106saya33tdr	rus,1	jpn,138
0106shizu0ka321	jpn,1
0106shou	jpn,16
0106sunny	jpn,1
0106the2myjjeje	tha,4
0106tomo	jpn,1
0106tomoko	jpn,19
0106toro	jpn,12
0106tukasa	jpn,1
0106tweetmejj	kor,2
0106waiwai00	jpn,1
0106xasu	jpn,4
0106xjiiiieun	kor,2
0106yuko	kor,1
01070011	jpn,1
0107004	kor,1
01070107sk	jpn,9
01070128	kor,9
01070319nt	jpn,1
01070327	jpn,8
01070425	jpn,6
01070627	jpn,34
01070717	zho,1
01070818	kor,1
010709d	nld,4
